,x,y,z,nx,ny,nz
19,0.06295674653525744,-0.029360968606060363,0.00443281777597913,0.9223077139772152,-0.3432569065410667,-0.17754767486503653
20,0.06064334361285044,-0.030259756844397332,0.0035369924796157027,-0.014465391259336454,0.26359912918204315,-0.964523847061431
21,0.05865130797966432,-0.026623954191531712,0.0032667220422575734,0.4054168047574142,-0.12244145906156502,-0.9058947530056478
22,0.06642229687343654,-0.02158255476758257,0.0007099285294007475,0.9692526485838184,-0.24218244838808706,0.04355416060498235
23,0.0623260881547269,-0.02125402262121969,0.0035153164569666846,-0.10127678620785086,0.13829342041187073,-0.9851994429790321
24,0.06710401381235533,-0.018363235470072188,0.0007222311366428633,0.9788793701287779,-0.20441886546317103,0.0028471352333936497
25,0.056552289125137434,-0.02709975855489705,0.0025682873615067137,0.03973424826314254,-0.03174816981813017,-0.9987057841167049
26,0.05561098771981758,-0.025181592688438934,0.002480068753918048,-0.05556342358906665,0.005504311270706872,-0.9984399874386528
27,0.05980267551821543,-0.023957384830724217,0.003406012285737378,0.4258282002682278,-0.13183066853675868,-0.8951486014564695
28,0.06072486472164365,-0.018355183871053962,0.003046634975998617,0.3339770245107209,-0.13860172431350817,-0.9323351913964675
29,0.05936551656407919,-0.02196563482378079,0.002917614888495775,0.41598147540670843,-0.10949795757440255,-0.9027566723129175
30,0.05704531004704763,-0.023359657792325336,0.002519389837703163,0.08277997099952955,-0.015031655187749128,-0.9964544775069425
31,0.054995995259260425,-0.020968400418461555,0.003070447942747435,-0.2801073925089682,0.08495935595540825,-0.9562017342054285
32,0.05464793000754186,-0.022688789059213937,0.002830505922514537,-0.09837875556705158,0.1595281873629419,-0.9822791751278109
33,0.0582552200567736,-0.019497703596196556,0.002552756208108447,0.05289292014707156,-0.019599265875847156,-0.9984078363952495
34,0.057841014057393475,-0.0169440735842988,0.002512216100591532,0.04266040166286723,0.005527838161899195,-0.9990743381426724
35,0.05411560588229403,-0.018106540791058785,0.003599099822223271,-0.2504622383809624,0.10110353071388213,-0.9628326662626197
36,0.05679290999976529,-0.015492099577226037,0.0027617501428115984,-0.3289080869933949,-0.027613867745429885,-0.9439581265175291
37,0.051296914052517885,-0.04661076183377453,0.00036907164381808967,0.3960017744523362,-0.39270627183391854,-0.8300387814390997
38,0.047263053149903006,-0.05016174858081692,0.0028051504111394863,0.36600365241146815,-0.5914025469512968,0.7185292992502006
39,0.04470632002704676,-0.05118908744864625,0.003244883639441843,0.3571686274743114,-0.5905938670597852,0.7236224538662999
40,0.040363380878928615,-0.054885807540739615,0.002240824465267883,0.5098555846179638,-0.8567419143371974,0.0777211364540469
41,0.04334671863116691,-0.05311518069230291,0.0021880566049289293,0.5098555846179638,-0.8567419143371974,0.0777211364540469
42,0.037074866368694066,-0.05648945788230541,0.0004559790583492693,0.422630315321898,-0.9060786908180366,0.020125173698277366
43,0.038833183697914,-0.05565936837438031,0.0009035879810564858,0.422630315321898,-0.9060786908180366,0.020125173698277366
44,0.0379651622287143,-0.0559135193217449,0.002616722110186548,0.2177552354601936,-0.5498416951801871,0.806384999656525
45,0.03199198301348571,-0.05363695476476607,0.0034922406297261763,-0.019241728751320627,-0.0419408508315341,-0.9989347931202455
46,0.04168946688100523,-0.05331634428637646,0.003057444479788959,0.22712706703349755,-0.4294537712311491,0.87406106983214
47,0.03930129252289567,-0.0542058996309085,0.003583259831124625,0.45148390931386956,-0.846271629116918,-0.28281903999282526
48,0.03841798204753351,-0.0517810553847821,0.0033166709627526075,-0.07330208766445725,0.11993384142341718,-0.9900720567844822
49,0.04069028972392358,-0.04967983254571489,0.003481643033406188,-0.04774549770531136,0.14600646420334146,-0.9881308009872531
50,0.040579474813063954,-0.05173886471282268,0.003182754371061981,-0.04774549770531136,0.14600646420334146,-0.9881308009872531
51,0.04156703749054764,-0.048176871737760925,0.0035788896719270713,-0.03530843585879565,0.08202357699248206,-0.9960047425462207
52,0.037054933166042636,-0.050577818493974414,0.003549504273002382,0.19665433290098822,-0.4603806457402003,-0.8656654864201896
53,0.03384617295954315,-0.05089239566239154,0.0030257070910288345,0.16544671179150042,-0.4499455464797161,-0.8775969409475227
54,0.05298652939124976,-0.04553003837853879,0.0008434936748672329,0.787029651326792,-0.6149912226929836,0.04868391873110881
55,0.05094600428836314,-0.046629155689848614,0.01057882885512347,0.6532437470174659,-0.75714650385404,0.0013336731928106128
56,0.04932068346314965,-0.04802875714694113,0.012098928345991283,0.6532437470174659,-0.75714650385404,0.0013336731928106128
57,0.05286228726699444,-0.04452656010299351,0.004895476852305394,0.6797103847505281,-0.6566910904820857,-0.32672711020626666
58,0.047385086479012004,-0.0495129817628506,0.005032610538717987,0.6347992221297649,-0.7699772938667603,-0.06453614888623323
59,0.050450226449791094,-0.046955309035892415,0.004666901457250115,0.6347992221297649,-0.7699772938667603,-0.06453614888623323
60,0.05169858397276268,-0.045970686583038975,0.006639463408094454,0.7309690287878333,-0.6823287262729401,0.010572996534527885
61,0.05251353356328905,-0.04506715119823253,0.008607234559012907,0.7309690287878333,-0.6823287262729401,0.010572996534527885
62,0.051159764429752064,-0.046439363307788584,0.012339296424016426,0.6549378937793632,-0.7556488895045451,0.007149201521785559
63,0.050383097431677265,-0.047090905242238176,0.01462370659273312,0.6549378937793632,-0.7556488895045451,0.007149201521785559
64,0.054237318024061454,-0.04320510562640669,0.010748566583553271,0.7631354438806969,-0.646219303955057,0.0049905399360483296
65,0.05402956077274733,-0.04343262200663957,0.013057223657980635,0.7631354438806969,-0.646219303955057,0.0049905399360483296
66,0.0544191952626995,-0.04301273282332499,0.007846686522862564,0.7631354438806969,-0.646219303955057,0.0049905399360483296
67,0.0524885389752735,-0.045084329480682604,0.010535041756747092,0.7204993024583938,-0.6934537304302536,0.0016367374050944834
68,0.05276313120551458,-0.04479472067740421,0.012359888332847081,0.7204993024583938,-0.6934537304302536,0.0016367374050944834
69,0.03887960542541415,-0.05471344492092469,0.005574937035995088,0.4187810736876854,-0.9080430557383595,-0.008956631416562734
70,0.036885360846883514,-0.055638087676971454,0.0060732882203338254,0.4187810736876854,-0.9080430557383595,-0.008956631416562734
71,0.03514385155580775,-0.05644737334526385,0.006693510287017987,0.4187810736876854,-0.9080430557383595,-0.008956631416562734
72,0.0346943246399278,-0.0566863297258416,0.0099011132560485,0.4187810736876854,-0.9080430557383595,-0.008956631416562734
73,0.03651854985264813,-0.05582788074496849,0.008164116182845052,0.4187810736876854,-0.9080430557383595,-0.008956631416562734
74,0.039892514176948564,-0.054254318329601536,0.00725591407520912,0.42372988333061334,-0.9057852575483972,-0.002460321240954091
75,0.037788245874337115,-0.05524695692429406,0.010294559053655502,0.42372988333061334,-0.9057852575483972,-0.002460321240954091
76,0.039307317364704386,-0.054533850428157706,0.009381927873326736,0.42372988333061334,-0.9057852575483972,-0.002460321240954091
77,0.04369042287001943,-0.052113036449108224,0.011339255951083574,0.5049029183410647,-0.8631386945380103,0.00803971653080252
78,0.0410835389382111,-0.05368900802124997,0.005859119892531226,0.5049029183410647,-0.8631386945380103,0.00803971653080252
79,0.04111333575539911,-0.05363580986425938,0.00969916670300017,0.5049029183410647,-0.8631386945380103,0.00803971653080252
80,0.04014117794403252,-0.05414557537961411,0.015541030615234607,0.42441472304380384,-0.9054655252113147,0.0020797878375781575
81,0.03972487906085616,-0.054335466003757146,0.01782201399182888,0.42441472304380384,-0.9054655252113147,0.0020797878375781575
82,0.03840237612937209,-0.05496046558438368,0.015597816862276521,0.42441472304380384,-0.9054655252113147,0.0020797878375781575
83,0.04719398095565526,-0.04974562013153147,0.008923866590919179,0.6351153357754017,-0.7723308268808075,-0.011558724519044172
84,0.05039218804398529,-0.047100988791826594,0.007946255212903111,0.6351153357754017,-0.7723308268808075,-0.011558724519044172
85,0.04898904627365628,-0.04823082630672714,0.006341535379988822,0.6351153357754017,-0.7723308268808075,-0.011558724519044172
86,0.0486020687280409,-0.04857956554022296,0.00838040106207326,0.6351153357754017,-0.7723308268808075,-0.011558724519044172
87,0.047598735740184625,-0.0494377239776726,0.01095866601420113,0.5935788311756293,-0.8047457693736783,0.006958293996399971
88,0.045682855013166185,-0.05085248572462046,0.01077222837400258,0.5935788311756293,-0.8047457693736783,0.006958293996399971
89,0.04314037367442031,-0.05245757014196713,0.008679107215047065,0.526519446271887,-0.8501337931868006,-0.007057363485591103
90,0.04553790827601145,-0.0509536282324548,0.006383171990520787,0.526519446271887,-0.8501337931868006,-0.007057363485591103
91,0.04315127373119366,-0.05243107546303316,0.006300750187096006,0.526519446271887,-0.8501337931868006,-0.007057363485591103
92,0.0471728049574054,-0.049728025820701044,0.013455744259266447,0.592483325579737,-0.8054861212048233,0.012474672596268674
93,0.04544986450866891,-0.05100508402078045,0.012827337442891903,0.592483325579737,-0.8054861212048233,0.012474672596268674
94,0.045980673304973,-0.05058167441213031,0.01495606685573307,0.592483325579737,-0.8054861212048233,0.012474672596268674
95,0.04191496191961025,-0.053146758256694196,0.014964233522740197,0.5048564177202682,-0.8632006978700315,-0.0021337017947203555
96,0.042558422244710854,-0.05276473741894876,0.012665140425715376,0.5048564177202682,-0.8632006978700315,-0.0021337017947203555
97,0.0406373515118309,-0.053889886552865335,0.013304699908203191,0.5048564177202682,-0.8632006978700315,-0.0021337017947203555
98,0.04461541463092774,-0.0515375992762886,0.016312855237706498,0.5126814964663976,-0.8585546309688309,0.006452040216055721
99,0.04392009904917345,-0.05197120956529111,0.013863600713637503,0.5126814964663976,-0.8585546309688309,0.006452040216055721
100,0.042976634660922094,-0.05251562514503774,0.016387797203901294,0.5126814964663976,-0.8585546309688309,0.006452040216055721
101,0.04199504290996586,-0.05308884618313348,0.01810854763348238,0.5126814964663976,-0.8585546309688309,0.006452040216055721
102,0.03424263131091457,-0.057518423253721265,0.0007011327214954876,0.31607502564026285,-0.9482997052181754,-0.02870970654027683
103,0.031935579902011714,-0.058280535115059026,0.0009581735936765391,0.29381175738847554,-0.9558576208455527,-0.003295434990308227
104,0.022423811450177515,-0.05992198833755197,0.0027662354128691544,0.13098610124749374,-0.9634367237626318,0.23373557834764397
105,0.028389904441103737,-0.05929529202985203,0.002006004453025461,0.13098610124749374,-0.9634367237626318,0.23373557834764397
106,0.024346439358048737,-0.05989686459603787,0.0017923468837975974,0.13098610124749374,-0.9634367237626318,0.23373557834764397
107,0.032149248423115465,-0.057763264338074986,0.005416445249773463,0.3775688298083296,-0.9259506174218073,-0.00756523980733167
108,0.029682415235052082,-0.0587754445914223,0.006187023648889676,0.3775688298083296,-0.9259506174218073,-0.00756523980733167
109,0.03235083537922964,-0.057697639001217264,0.0074450828519625496,0.3775688298083296,-0.9259506174218073,-0.00756523980733167
110,0.03302702235391421,-0.057435900863544415,0.009156930052063512,0.3775688298083296,-0.9259506174218073,-0.00756523980733167
111,0.030984275119214137,-0.0582501579562239,0.010597856638313112,0.35963601345582025,-0.9330729187991342,0.00607174021752321
112,0.030465067626531697,-0.0584663552880416,0.008127039035194475,0.35963601345582025,-0.9330729187991342,0.00607174021752321
113,0.028095953962942826,-0.05905236131555923,0.005307044557223811,0.1901942485983736,-0.6280686422420756,-0.7545567761489494
114,0.02643687999006144,-0.05962808284403765,0.0075004306613503016,0.23485257281953437,-0.9718628973501536,0.018076996271780197
115,0.026782697399340687,-0.05950188784770216,0.00979219008043871,0.23485257281953437,-0.9718628973501536,0.018076996271780197
116,0.024442571438911567,-0.059866086950727634,0.006594780536081267,0.0981535046016385,-0.994778046261633,0.02797370569489255
117,0.024811066597004917,-0.05969412514300253,0.011911085856521956,0.10704601657257988,-0.9939766426198504,0.02348583109266546
118,0.024893533490750935,-0.05973425913425284,0.009836643518913701,0.10704601657257988,-0.9939766426198504,0.02348583109266546
119,0.02862796274585079,-0.05907818461642425,0.008709625908527967,0.2320509735307889,-0.9725534526501737,0.01709173547769243
120,0.029142527748571706,-0.058918261312370296,0.010823434172047213,0.2320509735307889,-0.9725534526501737,0.01709173547769243
121,0.03470988162504491,-0.05684718950043385,0.0028540896972138402,0.20913009362780827,-0.5413869480303832,0.8143492963351606
122,0.0359792054285266,-0.05604479017746093,0.004407329629858139,0.34129237022013825,-0.8987682498945877,-0.27520020169131415
123,0.03311170749250075,-0.05698459556221981,0.003914190538032693,0.3419869126262612,-0.8989071094762455,-0.2738812883813337
124,0.03138041673194594,-0.057773210204014866,0.0030092557231645215,0.17871395624496555,-0.6195654148513204,0.7643297839044243
125,0.033918402943474917,-0.05267902287487615,0.0034491481258451077,-0.02715878660132494,0.14281118587927982,-0.9893772614620256
126,0.03021395311303711,-0.05249779855319691,0.0032432656955289465,0.11543652920454645,-0.4454414108550842,-0.8878380242029735
127,0.02796621251788711,-0.05413219607018248,0.003469678399856185,-0.09123959101298935,0.20960330469755364,-0.97352030882342
128,0.023750903760863112,-0.05440700452963729,0.0033361460291727423,-0.103183701552226,-0.11995385131109634,-0.9874027533330139
129,0.01589593255308345,-0.060376030795666315,0.001892395487133196,-0.023017763897393902,-0.9613686994237295,0.2742998474543699
130,0.020379302703091226,-0.05985145029910938,0.005257465461250185,0.015696761359592155,-0.752643947984514,-0.6582406089304307
131,0.021674762103868896,-0.056134714831055366,0.0035420545439457437,0.046296896665599524,0.22733451962437126,-0.9727155871817266
132,0.017253068344256522,-0.05740823686756301,0.0033608759067882874,-0.031386548355934935,0.09214413713110176,-0.9952508942847855
133,0.011203093786976344,-0.060315703569613535,0.0006098507290464847,-0.13331954848545743,-0.9823952372437431,0.13086441774769683
134,0.01655670606762463,-0.05984490735762703,0.004751746775456023,-0.07215832017371829,-0.9945535647452164,-0.07520893352713919
135,0.01978825975673943,-0.059898441348884245,0.006978574324374688,-0.024046349442204195,-0.9992931232110291,0.02889683341908912
136,0.022554722781813856,-0.05994206422861107,0.007772131617024064,-0.024046349442204195,-0.9992931232110291,0.02889683341908912
137,0.02229914642476629,-0.05985313454372557,0.010634768604440296,-0.024046349442204195,-0.9992931232110291,0.02889683341908912
138,0.017947493788130278,-0.05988508778569761,0.005908575497468625,-0.024046349442204195,-0.9992931232110291,0.02889683341908912
139,0.017052844262706805,-0.05985409908873062,0.011664099573234093,0.0029489802527669236,-0.9999932747048871,0.0021803808073107547
140,0.018991153853881546,-0.059848132310989385,0.011779079903244257,0.0029489802527669236,-0.9999932747048871,0.0021803808073107547
141,0.01965661118850253,-0.05985098930538056,0.009568734031671274,0.0029489802527669236,-0.9999932747048871,0.0021803808073107547
142,0.017107658290298516,-0.059858947265722245,0.009366432186716329,0.0029489802527669236,-0.9999932747048871,0.0021803808073107547
143,0.01995957958091061,-0.05984037730747089,0.014771944632167962,0.002917190144225856,-0.9999946305496936,0.001492941205907081
144,0.018116908977912124,-0.059847236125800014,0.013778361647751904,0.002917190144225856,-0.9999946305496936,0.001492941205907081
145,0.021496135489116004,-0.05983810914053379,0.013288784421685863,0.002917190144225856,-0.9999946305496936,0.001492941205907081
146,0.013870476410934286,-0.05966352569210809,0.011790430430839615,-0.08599822230800523,-0.9962922678211571,-0.0024541474362289864
147,0.011530056985220619,-0.05946136968166031,0.011735600784419717,-0.08599822230800523,-0.9962922678211571,-0.0024541474362289864
148,0.012204605487078714,-0.05934541844426563,0.005383636205787485,-0.12400489246019465,-0.9917735433050772,-0.03174941646751548
149,0.008973909780996105,-0.058990414596641116,0.0069124406740066445,-0.12400489246019465,-0.9917735433050772,-0.03174941646751548
150,0.01184543473063114,-0.059378809925231354,0.007829530557929619,-0.12400489246019465,-0.9917735433050772,-0.03174941646751548
151,0.01301346469569773,-0.059582667012436884,0.0096355050253969,-0.12400489246019465,-0.9917735433050772,-0.03174941646751548
152,0.010121333389402958,-0.059184201605570266,0.008484333731519399,-0.12400489246019465,-0.9917735433050772,-0.03174941646751548
153,0.014835518143644652,-0.05973029866876647,0.007130691399963402,-0.12400489246019465,-0.9917735433050772,-0.03174941646751548
154,0.037109428862506226,-0.05556842829353531,0.013704643223349054,0.4235619272171367,-0.905866515133018,0.0010726475967121247
155,0.03511732437762338,-0.05650056826807963,0.01313150482855537,0.4235619272171367,-0.905866515133018,0.0010726475967121247
156,0.03630052098766698,-0.05594404343188503,0.015909842775584587,0.4235619272171367,-0.905866515133018,0.0010726475967121247
157,0.03894141464665062,-0.05471235780126894,0.013262899047063468,0.4235619272171367,-0.905866515133018,0.0010726475967121247
158,0.034834336241557115,-0.056630665317132754,0.015007647415495803,0.4235619272171367,-0.905866515133018,0.0010726475967121247
159,0.0326746844300046,-0.05756010662775118,0.013417461962503659,0.3621225711030661,-0.9318705357939396,0.022012451404166546
160,0.031931175033975454,-0.057807840251439584,0.018781011739514523,0.3798577305270913,-0.9250447752390116,0.0005180364987205698
161,0.031619368943638954,-0.05793745653430238,0.015964778883339456,0.3798577305270913,-0.9250447752390116,0.0005180364987205698
162,0.029876626301772312,-0.05865443974349165,0.013557020423351595,0.3798577305270913,-0.9250447752390116,0.0005180364987205698
163,0.0340286375960771,-0.056947378651301325,0.017291037180399517,0.3798577305270913,-0.9250447752390116,0.0005180364987205698
164,0.03017272268495859,-0.05847801340826039,0.01750601813400164,0.2918724135355888,-0.9561493557089182,0.024267340075309656
165,0.030165030294136485,-0.058429483413066724,0.019510651528560706,0.2918724135355888,-0.9561493557089182,0.024267340075309656
166,0.028132733703608116,-0.05910266867281674,0.013275503737557865,0.2299381743467464,-0.9724263285098241,0.038929058542286434
167,0.026724220533918583,-0.05938919559556197,0.014437736397981498,0.2299381743467464,-0.9724263285098241,0.038929058542286434
168,0.028936360618506192,-0.05886240048783548,0.015639366581297935,0.21114227001385436,-0.9772644135465304,0.019318587654191123
169,0.026296472374309668,-0.05941386685463007,0.016595106268736885,0.21114227001385436,-0.9772644135465304,0.019318587654191123
170,0.02835921105180784,-0.058920291460031624,0.01901880010024485,0.21114227001385436,-0.9772644135465304,0.019318587654191123
171,0.035459696786058474,-0.05627822851853039,0.019823591214074173,0.3893171726289363,-0.9202821559267168,0.03889591982567333
172,0.033430773146525525,-0.05714606177473188,0.019598461040568067,0.3893171726289363,-0.9202821559267168,0.03889591982567333
173,0.03774645884668714,-0.05525726368372355,0.01876656493474678,0.4244527874588168,-0.90542999639188,0.006029332652974343
174,0.038093968693371213,-0.055079442121931776,0.02100619139662698,0.4244527874588168,-0.90542999639188,0.006029332652974343
175,0.025923583741688287,-0.05937505274755354,0.01985549793214416,0.1858400662145917,-0.981869262071759,0.03736605395296349
176,0.027725874933072228,-0.0589730979178205,0.021453985634018874,0.1858400662145917,-0.981869262071759,0.03736605395296349
177,0.02479739775507537,-0.05965983408804669,0.014391340531719546,0.10807248538725674,-0.9940673440650317,0.012265943327561594
178,0.019445857545547524,-0.05980445660588238,0.016661708169639737,0.04412348587659833,-0.9979401867185429,0.04656717434263247
179,0.022902593636466448,-0.05963392902613022,0.017165553336256058,0.043531211111818624,-0.9985283125949447,0.03234567367409061
180,0.024839837936047812,-0.05940183854986799,0.022038168339547446,0.04255860555677486,-0.9986345615152981,0.0302948451095438
181,0.02356825112862002,-0.05949811896075189,0.020650738089118378,0.04255860555677486,-0.9986345615152981,0.0302948451095438
182,0.024466381032374723,-0.05951326157437208,0.01888987437014108,0.04255860555677486,-0.9986345615152981,0.0302948451095438
183,0.016220438298660097,-0.059846805780249895,0.013787511554447945,-0.010153632266975868,-0.9999154503319886,0.008123788473577188
184,0.015964613884169938,-0.05982564755050038,0.016072023744656792,-0.010153632266975868,-0.9999154503319886,0.008123788473577188
185,0.020018593101516526,-0.05968718677490229,0.018746280755662658,0.028947536640805818,-0.9978787537618982,0.058309801174676275
186,0.012429565146324904,-0.0595404731318255,0.014316076993356085,-0.08609727507767025,-0.9962867231305097,0.0001566463253406817
187,0.012483855422096464,-0.05954472795938491,0.01709441602905657,-0.08609727507767025,-0.9962867231305097,0.0001566463253406817
188,0.014115146717157401,-0.0596859708506893,0.015379201964065326,-0.08609727507767025,-0.9962867231305097,0.0001566463253406817
189,0.014161773643904349,-0.059699805604576425,0.01759553126801008,-0.09336723245075944,-0.9956208952300818,-0.004646814579515461
190,0.010198004295252028,-0.05927337202173149,0.015468094700945472,-0.13660451539814084,-0.990558679248691,0.011519953903037073
191,0.01768504101562214,-0.059730836416177935,0.0194671949046212,0.021288463923630273,-0.9997678635591257,-0.0033196834478181362
192,0.01724684471802345,-0.05975387393980795,0.023595193830962122,0.021288463923630273,-0.9997678635591257,-0.0033196834478181362
193,0.019322380552813323,-0.05970947037089033,0.023532449447853758,0.021288463923630273,-0.9997678635591257,-0.0033196834478181362
194,0.020490735849642446,-0.05967631438004056,0.021039499538739136,0.021288463923630273,-0.9997678635591257,-0.0033196834478181362
195,0.019173060137984504,-0.059726202011925966,0.02761384906346923,0.021288463923630273,-0.9997678635591257,-0.0033196834478181362
196,0.017658199899384226,-0.05975468514478886,0.02647743750246566,0.021288463923630273,-0.9997678635591257,-0.0033196834478181362
197,0.01809002882052209,-0.059729650058107,0.021707012561034994,0.021288463923630273,-0.9997678635591257,-0.0033196834478181362
198,0.022241248040908695,-0.05956197198818783,0.022073522442706786,0.06942011313274472,-0.9975499905564005,0.008652412008338271
199,0.023310908811693693,-0.0594736064947345,0.023679204814852653,0.06942011313274472,-0.9975499905564005,0.008652412008338271
200,0.02107110888697071,-0.05961921505952678,0.02486215145743509,0.06942011313274472,-0.9975499905564005,0.008652412008338271
201,0.015576147458345155,-0.05978188843271289,0.021622036239398006,0.0034116320265689844,-0.9999922334107536,0.001973292955449449
202,0.014675449028558352,-0.05977852281045867,0.024884829889157932,0.0034116320265689844,-0.9999922334107536,0.001973292955449449
203,0.015153557062041701,-0.05976795739051828,0.029412393411472344,0.0034116320265689844,-0.9999922334107536,0.001973292955449449
204,0.015305227694308258,-0.05977222128398661,0.026989385349865988,0.0034116320265689844,-0.9999922334107536,0.001973292955449449
205,0.04184928045553966,-0.04318807067887975,0.0025199783944382394,0.005865732412886918,-0.011056842052329669,-0.999921666645488
206,0.04128149885562325,-0.04505485805364288,0.0025372900687337277,0.005865732412886918,-0.011056842052329669,-0.999921666645488
207,0.03692787234981281,-0.04831507575185244,0.002707193533689849,0.29746351850512465,-0.23622597902612658,-0.9250474268877783
208,0.03948033024885332,-0.04750496083222796,0.002833767294788374,0.24527567124481872,-0.37260432032970614,-0.894989310308811
209,0.03866095678663689,-0.04906382218077895,0.0032582037578213195,0.24527567124481872,-0.37260432032970614,-0.894989310308811
210,0.038368435374325285,-0.04584650910155448,0.0025453896821526693,0.02562813662978762,0.035002923316726844,-0.9990585538256346
211,0.03581504456583143,-0.046346985121081374,0.0025199938736156367,-0.0243724750886245,0.04896796690471,-0.9985029397429301
212,0.0337219663355189,-0.047537791495777186,0.0024960011501862964,-0.0230223806753765,-0.04690211638783114,-0.9986341479572889
213,0.03522368463259805,-0.0490969145582703,0.0025321693982294307,-0.009795082135399306,-0.03135658053082892,-0.9994602649547277
214,0.03412058185067669,-0.045001322436959396,0.0032633222710874207,-0.16653800880161285,0.5789062584218717,-0.7982058854608772
215,0.03406204107215233,-0.04310372882424106,0.0037628011605491548,-0.11902522219084628,0.1481934912352407,-0.9817696703595657
216,0.030326914456436094,-0.044955684480858134,0.0037431290306947215,-0.006671472811511784,-0.24269422802799578,-0.9700798952315322
217,0.03125990929127981,-0.0380196832585976,0.0034515284295791697,-0.18856596168669051,0.1450955660021678,-0.9712827368071997
218,0.031278892639018625,-0.04112017998106101,0.00298467369936264,-0.18856596168669051,0.1450955660021678,-0.9712827368071997
219,0.05774923134516148,-0.039783677066579266,0.00275836471706032,0.6582889053852792,-0.49739156229246195,0.565028628307376
220,0.05228681395353567,-0.03673941281001982,0.002961338002466168,0.4602563231615566,-0.2952655916963412,-0.8372468855421406
221,0.046645139118229706,-0.0430573914683812,0.0030163999514262836,0.304663155880108,-0.2858802282748756,-0.908544361344386
222,0.04546940388813204,-0.04577929794429893,0.0034891385648114447,0.22926103870397646,-0.26423825954808255,-0.9368124243002832
223,0.044492650273323185,-0.04206804285039311,0.0026246527228663188,0.06022608095018427,-0.14280908008688423,-0.9879161835996614
224,0.0435102254914948,-0.04019635258101566,0.0029078428889681863,-0.1850590080144091,0.3123224016017619,-0.9317767334562667
225,0.049977257637955894,-0.04293686113005397,0.003443626419139021,-0.037084479604757574,0.079407238094305,-0.9961522132238019
226,0.05112077788586225,-0.041346206043844244,0.0035278531795995835,-0.037084479604757574,0.079407238094305,-0.9961522132238019
227,0.04933929820783503,-0.04089090834288309,0.003173532981807901,0.2694663286212274,-0.2474830279306776,-0.930666454013284
228,0.05155275223814667,-0.03920540973072761,0.0034364078004343107,0.3227929130043881,-0.21611859396294514,-0.9214648602402705
229,0.04814544907950405,-0.039361905592014454,0.002539869562141986,0.14941063256070736,-0.14848189496607309,-0.977563087347867
230,0.05097928532943372,-0.03561551780889888,0.0025695251608617155,0.05864989953054253,-0.05579532808367866,-0.9967181500550153
231,0.052580826063225845,-0.034176914226215716,0.002607155717326213,0.017794888251867414,0.055755893058949534,-0.9982858420018299
232,0.05171744038414443,-0.03236257704079546,0.002633014129627969,-0.09301231474486446,-0.12251665012604795,-0.9880983654210211
233,0.04918869480613635,-0.03730356169013824,0.002532496951904519,0.10253593902534179,-0.039075500021894735,-0.9939615115819276
234,0.045804071117725165,-0.03908193695818689,0.0026153206595364454,-0.06582423654909908,0.2595146159142585,-0.9634932973350688
235,0.04749823589421926,-0.03588621480873462,0.00294238402462018,-0.29503782281887936,0.16122845005263922,-0.9417845135698077
236,0.04936822698218882,-0.03457695425632851,0.0025989272636761135,-0.31867148331380707,0.18053668845117954,-0.9305132937500998
